shelf_name,coordinate_x,coordinate_y,shelf_width,shelf_height,shelf_depth,merch_width,merch_height,merch_depth
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 69558 - 0 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 69558 - 1,0.0,0.0,96.0,1.25,32.5,96.0,22.12,32.5
3410007306,2,4,2
1820015168,2,4,2
1820000957,3,2,4
1820086167,1,4,2
3410001509,1,2,3
1820096715,1,1,5
1820096624,1,2,2
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 49449 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 39401 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 29294,96.0,0.0,144.0,1.25,32.5,144.0,22.12,32.5
3410057306,2,4,2
7199031600,1,4,2
1820011349,1,2,2
1820011168,2,4,2
1820053349,1,2,3
1820053168,5,4,2
1820053047,1,2,4
1820096044,1,2,2
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 19205,240.0,0.0,48.0,1.25,32.5,48.0,22.12,32.5
8066095680,1,2,2
8066095615,1,2,3
8066095776,1,1,2
8066095757,1,2,4
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT9136,288.0,0.0,48.0,1.25,32.5,48.0,10.12,32.5
72383000009,1,1,4
7199009511,1,1,4
8769200660,1,1,4
8769282102,1,1,4
8200072908,1,1,3
8200072385,1,1,4
63598522413,1,1,4
63598510062,1,1,4
63598506744,1,1,4
48 IN COOLER SHELF 4 FT/11446,288.0,11.37,48.0,1.44,22.0,48.0,10.56,23.0
8378316000,1,1,2
85712100305,1,2,4
8769200754,1,1,2
8043280228,1,1,4
8043210346,1,1,4
8200075748,1,1,4
63598512998,1,1,3
48 IN COOLER SHELF 4 FT/2 - 62076 * 48 IN COOLER SHELF 4 FT/2 - 51952,0.0,23.37,96.0,1.44,22.0,96.0,10.559999999999999,23.0
3410030344,1,1,4
3410062306,1,2,1
1820015047,2,2,2
1820066168,2,2,1
3410001306,1,2,1
1820020144,1,1,3
1820020082,1,1,4
1820005989,1,1,4
48 IN COOLER SHELF 4 FT/2 - 41909 * 48 IN COOLER SHELF 4 FT/2 - 31814 * 48 IN COOLER SHELF 4 FT/2 - 21729,96.0,23.37,144.0,1.44,22.0,144.0,10.559999999999999,23.0
3410057243,2,1,2
7199030079,1,1,2
1820053349,4,1,2
1820028140,1,1,2
1820020079,1,1,4
1820020058,1,1,2
8992433567,1,1,4
48 IN COOLER SHELF 4 FT/2 - 11667,240.0,23.37,48.0,1.44,22.0,48.0,10.559999999999999,23.0
3354495041,1,1,4
8066095401,1,1,5
8066095711,1,2,1
8066095715,1,2,2
7289000016,1,1,3
7289000011,1,1,4
48 IN COOLER SHELF 4 FT/21537,288.0,23.37,48.0,1.44,22.0,48.0,10.559999999999999,23.0
75452700022,1,1,4
89413700268,1,1,2
1820020081,1,1,3
1820022992,1,2,2
1820020022,1,2,2
8043280290,1,1,3
SHELF2.1/2 - 111144,0.0,35.37,48.0,1.44,22.0,48.0,12.560000000000002,22.3
7089718331,1,1,6
7089701331,1,1,6
3410000622,1,1,6
1820000360,2,1,5
3410000009,1,1,6
8066095683,2,1,6
8066095641,1,1,7
