shelf_name,coordinate_x,coordinate_y,shelf_width,shelf_height,shelf_depth,merch_width,merch_height,merch_depth
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 511440 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 411361,0.0,0.0,96.0,1.25,32.5,96.0,22.12,32.5
1820015030,1,2,2
1820096624,1,2,2
3410057707,1,3,2
1820053168,1,4,2
1820096044,1,2,2
85166600307,1,2,4
85166600303,1,2,4
72695990120,1,2,4
8769200660,1,2,4
3410051681,1,3,3
8200073214,1,2,4
8200075748,1,2,6
63598522413,1,2,4
63598501026,1,2,4
8769200424,1,3,3
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 311315 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 211271,96.0,0.0,96.0,1.25,32.5,96.0,22.12,32.5
7199048019,1,2,2
8066095615,1,2,3
8066095776,1,2,1
7199009516,1,2,3
7199009511,1,2,4
8769282102,1,2,4
8043280290,1,2,3
8200072608,1,2,4
8200078263,1,2,6
8200076600,1,2,4
63598512998,1,2,3
63598510062,1,2,4
8200078142,1,3,3
8769200686,1,3,3
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 111185,192.0,0.0,48.0,1.25,32.5,48.0,22.12,32.5
3410003341,1,2,2
1820096721,1,3,2
8066095608,1,2,2
8066095757,1,2,2
8378337521,1,2,4
63598512998,1,2,3
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT11078,240.0,0.0,48.0,1.25,32.5,48.0,10.12,32.5
3410001341,1,1,2
1820096715,1,1,2
3410057256,1,1,2
7199009527,1,1,2
8066095680,1,1,2
7289000152,1,1,2
48 IN COOLER SHELF 4 FT/11723,240.0,11.37,48.0,1.44,22.0,48.0,10.56,23.0
64286013024,3,1,8
1820011025,1,1,2
8066095675,1,1,2
89413700268,1,1,2
63598506064,1,1,3
85389700227,1,1,3
48 IN COOLER SHELF 4 FT/2 - 52341 * 48 IN COOLER SHELF 4 FT/2 - 42245,0.0,23.37,96.0,1.44,22.0,96.0,10.559999999999999,23.0
63598526038,4,1,8
1820086167,1,2,1
1820012989,1,1,3
1820020054,1,1,2
3410057306,1,2,1
7199030005,1,1,3
1820028140,1,1,2
1820053025,1,1,2
1820053218,1,2,1
1820020079,1,1,3
1820014991,1,1,3
78615000001,1,1,3
48 IN COOLER SHELF 4 FT/2 - 32218 * 48 IN COOLER SHELF 4 FT/2 - 22113,96.0,23.37,96.0,1.44,22.0,96.0,10.559999999999999,23.0
1820025006,3,1,8
1820025003,1,1,8
1820025000,10,1,8
1820025508,7,1,8
1820025538,1,1,8
3410007306,1,2,1
1820020082,1,1,3
1820028137,1,1,2
72695990100,1,1,2
48 IN COOLER SHELF 4 FT/2 - 12073,192.0,23.37,48.0,1.44,22.0,48.0,10.559999999999999,23.0
64286013024,2,1,8
1820025538,5,1,8
1820061168,1,2,1
3410057636,1,1,2
3410017509,1,1,2
1820011047,1,1,2
48 IN COOLER SHELF 4 FT/21936,240.0,23.37,48.0,1.44,22.0,48.0,10.559999999999999,23.0
