shelf_name,coordinate_x,coordinate_y,shelf_width,shelf_height,shelf_depth,merch_width,merch_height,merch_depth
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 1112921129911298 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 2112981130511304 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 3114281143511434,0.0,0.0,144.0,1.25,32.5,144.0,10.12,32.5
8200072385,1,1,6
8200072751,1,1,4
8200075748,1,1,4
8200078970,1,2,4
8200072908,1,1,3
8043280228,1,1,6
1820020130,1,1,5
1820020081,1,1,4
81582901158,1,1,4
81582901006,1,1,6
8834510201,1,1,6
7199017052,1,2,4
7199009554,1,1,3
75452700567,1,1,3
8857333101,1,1,4
8857333108,1,2,3
8857343333,1,1,4
8857312004,1,1,4
8857380002,1,1,4
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 4115271153411533 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 5116211163211631 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 6117031171311712 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 7118091181911818,144.0,0.0,192.0,1.25,32.5,192.0,22.12,32.5
7289000031,1,2,2
7289000159,2,2,3
8982623031,2,2,3
7231123018,2,2,2
7231133242,1,2,2
8982690024,1,2,2
1820012998,1,2,4
8066095315,2,2,3
8066095757,2,2,2
8066095776,1,1,2
8066095787,1,2,2
8066095408,1,2,2
3354495002,1,4,2
8066095680,1,2,2
8066095608,1,2,3
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 8118711188011879 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 9119861199511994 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 10120431205212051 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 11121281213512134 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 12122551226212261,336.0,0.0,240.0,1.25,32.5,240.0,22.12,32.5
1820096044,1,2,2
1820015983,3,2,5
1820053047,1,2,4
1820020127,1,2,4
1820053218,1,4,2
1820028140,1,2,3
1820053349,1,2,2
1820020128,1,2,4
1820096539,1,2,2
1820011218,1,4,2
1820011349,1,2,3
1820011030,1,2,4
7199009528,1,2,4
7199009527,1,3,2
7199030017,1,4,2
7199030079,1,2,3
7199017038,2,3,3
3410017256,1,2,2
3410057653,1,2,4
3410057509,1,2,3
3410057707,1,3,2
3410057340,1,4,2
3410057341,1,2,2
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 13123531236012359 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 14123831239012389 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 15124951250212501 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 16125401254712546,576.0,0.0,192.0,1.25,32.5,192.0,22.12,32.5
1820020059,1,2,3
1820096721,1,3,2
1820096715,1,3,2
1820028437,1,2,2
1820096728,1,2,2
1820015997,1,2,3
3410051678,1,2,4
3410001509,1,2,3
3410001341,1,2,2
7143945712,1,2,3
7199048019,1,2,2
7199028151,1,4,2
1820020077,1,4,2
1820015030,1,2,2
1820000978,1,2,3
1820037030,1,2,2
7336019301,1,4,2
7336018341,1,2,4
48 IN COOLER SHELF 4 FT/1 - 1210820892090 * 48 IN COOLER SHELF 4 FT/2 - 10320030823079 * Jump Shelf_3108861089210891,0.0,11.37,144.0,1.44,22.0,144.0,10.56,23.0
8043210087,1,1,4
8043210346,1,1,4
7031001309,1,1,4
7031001320,1,1,4
