shelf_name,coordinate_x,coordinate_y,shelf_width,shelf_height,shelf_depth,merch_width,merch_height,merch_depth
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 8 FT8520852085208684,0.0,0.0,48.0,1.25,32.5,48.0,10.12,32.5
8200072385,1,1,4
8043280290,1,1,4
8769200660,1,1,4
3410008716,1,1,4
7199009511,1,1,4
7199017052,1,2,2
75452700022,1,1,4
8769230050,1,1,4
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 8 FT - 18539853985398703,48.0,0.0,48.0,1.25,32.5,48.0,22.12,32.5
7289000152,1,2,2
1820012998,1,2,3
8066095757,1,2,2
8066095615,1,2,3
8066095680,1,2,2
8066095623,1,2,2
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 8 FT - 28543854385438707 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 8 FT - 38560856085608724,96.0,0.0,96.0,1.25,32.5,96.0,22.12,32.5
1820096044,1,2,2
1820053047,1,2,4
1820097009,1,2,3
1820053716,2,2,4
1820011716,1,2,2
7199030030,1,2,4
3410057341,3,2,2
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 8 FT - 48566856685668730 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 8 FT - 58571857185718735,192.0,0.0,96.0,1.25,32.5,96.0,22.12,32.5
1820096721,1,3,2
1820096715,1,1,5
1820096728,2,2,2
1820086031,1,2,2
1820061030,1,2,2
1820015030,1,2,4
1820027030,1,2,2
SHELF3/1 - 69395937793779514,0.0,11.37,48.0,1.44,22.0,48.0,10.56,23.0
8200072908,1,1,2
8043210346,1,1,4
1820022992,1,2,2
1820020081,1,1,2
8769200754,1,1,2
7199009516,1,1,3
85299400711,1,2,2
SHELF3/1 - 199509949194919628,0.0,23.37,48.0,1.44,22.0,48.0,10.559999999999999,23.0
63598512998,1,1,2
1820020993,1,2,2
1820019987,1,2,2
89413700268,1,1,2
86057300010,1,2,4
85095200450,1,2,2
1820015981,1,1,2
SHELF3/1 - 209519950195019638,48.0,23.37,48.0,1.44,22.0,48.0,10.559999999999999,23.0
7231123012,1,1,2
8066095765,2,1,2
8066095605,1,1,4
8066095675,2,1,2
SHELF3/1 - 219520950295029639 * SHELF3/1 - 229529951195119648,96.0,23.37,96.0,1.44,22.0,96.0,10.559999999999999,23.0
8992427896,1,1,3
1820014990,1,1,2
1820000833,1,1,4
1820053025,1,1,2
1820000834,1,1,4
1820000771,1,1,2
7199030073,1,1,3
7199030071,1,1,2
3410057217,1,1,2
SHELF3/1 - 239534951695169653 * SHELF3/1 - 249542952495249661,192.0,23.37,96.0,1.44,22.0,96.0,10.559999999999999,23.0
1820005989,2,1,3
1820005990,2,1,3
1820020059,1,1,3
3410001341,1,1,2
7199048019,1,1,3
1820015030,1,1,2
3410007341,1,1,2
SHELF3/1 - 189499948194819618,0.0,35.37,48.0,1.44,22.0,48.0,10.560000000000002,23.0
8769200424,2,1,2
3410051683,1,1,3
3410051681,1,1,2
3410000342,1,1,3
8769200497,1,1,2
8769201103,1,1,2
8769229103,1,1,2
SHELF3/1 - 179498948094809617,48.0,35.37,48.0,1.44,22.0,48.0,10.560000000000002,23.0
8382012393,1,1,4
7231163012,1,1,4
8066095710,1,2,1
3354495051,1,1,4
3354495041,1,1,4
3354495044,1,1,3
SHELF3/1 - 169491947394739610 * SHELF3/1 - 159482946494649601,96.0,35.37,96.0,1.44,22.0,96.0,10.560000000000002,23.0
8992488007,1,2,1
1820053352,1,2,2
1820096147,1,2,1
1820011352,1,2,1
7199030005,1,1,4
7199030069,1,1,2
7199009527,1,1,2
3410057509,1,1,2
3410057707,1,1,2
SHELF3/1 - 149472945494549591 * SHELF3/1 - 139462944494449581,192.0,35.37,96.0,1.44,22.0,96.0,10.560000000000002,23.0
1820096624,1,1,3
1820096128,1,2,1
1820020019,1,1,2
1820020144,1,1,3
3410000007,1,1,4
3410001509,1,1,2
7199048045,1,1,4
3410000882,1,1,4
1820000243,2,1,4
SHELF3/1 - 79411939393939530,0.0,47.37,48.0,1.44,22.0,48.0,11.190000000000003,23.0
63598520025,1,2,3
63598554890,2,1,3
8769200686,1,1,3
8200078142,1,1,3
85572100441,1,2,2
89953900024,1,1,4
SHELF3/1 - 89419940194019538,48.0,47.37,48.0,1.44,22.0,48.0,11.190000000000003,23.0
78615000001,1,1,4
7231133140,1,1,2
7231163021,1,1,4
3354495042,2,1,2
8066095625,1,1,4
SHELF3/1 - 99430941294129549 * SHELF3/1 - 109437941994199556,96.0,47.37,96.0,1.44,22.0,96.0,11.190000000000003,23.0
8992427891,1,1,4
8992423040,1,1,2
1820017999,1,2,2
1820000115,1,1,4
1820000769,2,1,3
1820011047,1,1,2
7199009528,2,1,2
7199000047,1,1,3
3410017509,1,1,2
3410057505,1,1,4
3410057636,1,2,2
SHELF3/1 - 119446942894289565 * SHELF3/1 - 129451943394339570,192.0,47.37,96.0,1.44,22.0,96.0,11.190000000000003,23.0
1820006991,2,1,3
1820020059,1,1,3
1820012989,1,1,4
1820016984,1,1,3
1820020082,1,1,4
1820020083,1,1,2
1820000426,1,1,4
1820000043,3,1,4
7289000620,1,1,3
7289000621,1,1,4
