shelf_name,coordinate_x,coordinate_y,shelf_width,shelf_height,shelf_depth,merch_width,merch_height,merch_depth
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 6 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 7,0.0,0.0,96.0,1.25,32.5,96.0,10.12,32.5
63598522430,4,1,6
63598526026,6,1,4
1820028427,1,2,4
7199009511,5,1,4
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 8,96.0,0.0,48.0,1.25,32.5,48.0,22.12,32.5
8066095757,1,2,2
8066095615,1,2,4
8066095680,1,2,2
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 9 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 10,144.0,0.0,96.0,1.25,32.5,96.0,22.12,32.5
1820053168,3,4,2
1820011047,2,2,4
7199000048,1,4,3
7199030017,2,4,2
1820000693,2,2,4
1820096867,2,4,2
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 11,240.0,0.0,48.0,1.25,32.5,48.0,22.12,32.5
7199048045,3,4,4
48 IN COOLER SHELF 4 FT/2 - 7 * 48 IN COOLER SHELF 4 FT/2 - 14,0.0,11.37,96.0,1.44,22.0,96.0,10.56,23.0
63598526032,5,1,3
1820019987,2,2,3
48 IN COOLER SHELF 4 FT/2 - 8 * 48 IN COOLER SHELF 4 FT/2 - 9,0.0,23.37,96.0,1.44,22.0,96.0,10.559999999999999,23.0
63598526084,12,1,3
1820020993,3,2,3
48 IN COOLER SHELF 4 FT/2 - 10,96.0,23.37,48.0,1.44,22.0,48.0,10.559999999999999,23.0
7289000016,1,1,3
8066095711,2,2,1
8066095401,3,1,3
48 IN COOLER SHELF 4 FT/2 - 11 * 48 IN COOLER SHELF 4 FT/2 - 12,144.0,23.37,96.0,1.44,22.0,96.0,10.559999999999999,23.0
1820053168,3,1,4
1820096867,3,2,2
48 IN COOLER SHELF 4 FT/2 - 13,240.0,23.37,48.0,1.44,22.0,48.0,10.559999999999999,23.0
3410007344,3,1,4
48 IN COOLER SHELF 4 FT/3 - 5 * 48 IN COOLER SHELF 4 FT/3 - 6,0.0,35.37,96.0,1.44,22.0,96.0,10.560000000000002,23.0
63598506067,11,1,3
63598560312,5,1,3
8769200549,2,2,2
48 IN COOLER SHELF 4 FT/3 - 7,96.0,35.37,48.0,1.44,22.0,48.0,10.560000000000002,23.0
7289000158,1,1,4
7231163012,3,1,2
8066095711,1,2,1
8066095680,1,1,2
48 IN COOLER SHELF 4 FT/3 - 8 * 48 IN COOLER SHELF 4 FT/3 - 9,144.0,35.37,96.0,1.44,22.0,96.0,10.560000000000002,23.0
1820053168,3,1,4
3410057505,4,1,3
1820000670,1,1,4
1820096867,1,2,2
1820053168,1,1,0
48 IN COOLER SHELF 4 FT/5 - 1,240.0,35.37,48.0,1.44,22.0,48.0,10.560000000000002,23.0
1820000801,6,2,2
48 IN COOLER SHELF 4 FT/4 - 5 * 48 IN COOLER SHELF 4 FT/4 - 6,0.0,47.37,96.0,1.44,22.0,96.0,11.190000000000003,23.0
63598510031,2,1,3
63598510046,3,1,2
3410008716,8,1,4
48 IN COOLER SHELF 4 FT/4 - 7,96.0,47.37,48.0,1.44,22.0,48.0,11.190000000000003,23.0
7289000011,1,1,4
8066095715,2,2,2
48 IN COOLER SHELF 4 FT/4 - 8 * 48 IN COOLER SHELF 4 FT/4 - 9,144.0,47.37,96.0,1.44,22.0,96.0,11.190000000000003,23.0
1820053047,4,2,2
7199030005,3,1,3
3410057636,5,2,2
48 IN COOLER SHELF 4 FT/6 - 1,240.0,47.37,48.0,1.44,22.0,48.0,11.190000000000003,23.0
8382072553,9,1,3
