shelf_name,coordinate_x,coordinate_y,shelf_width,shelf_height,shelf_depth,merch_width,merch_height,merch_depth
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT11067 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 211258 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 111195 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 311331,0.0,0.0,192.0,1.25,32.5,192.0,10.12,32.5
63598506744,1,1,6
63598525924,1,1,4
63598526001,1,2,3
8200076600,1,1,4
8200072754,1,1,4
8200077369,1,1,4
8200078970,1,2,3
8200072908,1,1,3
7031001320,1,1,6
7031001244,1,2,3
1820020130,1,1,5
8769275134,1,2,3
8769283134,1,2,3
81582901006,3,1,6
3410008716,1,1,4
3410008730,1,1,4
81790400083,1,1,4
79603031499,1,1,4
79603011496,1,1,4
3410078658,1,1,4
3410058805,1,1,4
3410051605,1,1,4
85166600307,1,1,4
85815400502,1,1,4
8769230050,1,1,4
73753006011,1,1,4
1820013986,1,1,4
1820017993,1,1,4
85828400304,1,1,5
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 411356,192.0,0.0,48.0,1.25,32.5,48.0,22.12,32.5
8066095757,1,2,2
8066095711,1,4,2
8066095776,1,2,1
8066095680,1,2,2
8066095623,1,2,2
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 511435 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 611445 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 711521 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 811529 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 911594,240.0,0.0,240.0,1.25,32.5,240.0,22.12,32.5
1820020080,1,2,3
1820053218,1,4,2
1820053025,1,2,3
1820028140,1,2,3
1820053030,6,2,4
1820011047,1,2,4
1820011025,1,2,3
1820011030,1,2,2
1820011030,1,2,4
7199030030,2,2,4
3410057256,1,2,2
3410057341,3,2,4
1820020054,1,2,3
OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 1011619 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 1111678 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 1211691 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 1311723 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 1411750 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 1511775 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 1611796 * OPEN AIR COOLER DECK OPEN AIR COOLER DECK 4 FT - 1711807,480.0,0.0,384.0,1.25,32.5,384.0,22.12,32.5
1820006991,1,2,5
1820096721,1,3,2
1820096715,2,1,5
1820020144,1,2,5
1820007987,1,2,4
1820096670,1,4,2
1820028464,1,2,3
1820096660,2,2,4
1820096202,1,2,2
3410001256,1,2,2
1820086031,3,2,4
1820061218,1,4,2
1820061030,4,2,4
1820020077,1,4,4
1820015030,6,2,4
1820087418,1,4,2
1820037030,1,2,4
3410007306,2,2,6
48 IN COOLER SHELF 4 FT/11735 * 48 IN COOLER SHELF 4 FT/2 - 102624 * 48 IN COOLER SHELF 4 FT/2 - 112701 * 48 IN COOLER SHELF 4 FT/2 - 92597,0.0,11.37,192.0,1.44,22.0,192.0,10.56,23.0
63598506074,1,1,4
63598512998,1,1,3
8200072385,2,1,3
8200073214,1,1,4
8043280254,1,1,4
8043280290,1,1,3
1820022989,1,2,3
1820019987,1,2,3
1820020081,1,1,3
81582901111,1,1,3
63598520023,1,1,2
61300874833,6,1,3
8769200017,1,1,3
72695990251,1,1,2
63848900193,1,2,2
61403612411,1,1,4
1820011985,1,1,4
73753006003,1,1,4
73753006001,1,1,4
73753006012,1,1,4
1820015981,1,1,3
85828400306,1,1,4
48 IN COOLER SHELF 4 FT/21898 * 48 IN COOLER SHELF 4 FT/2 - 22129 * 48 IN COOLER SHELF 4 FT/2 - 12085 * 48 IN COOLER SHELF 4 FT/2 - 32232,0.0,23.37,192.0,1.44,22.0,192.0,10.559999999999999,23.0
63598510062,1,1,4
63598522413,1,1,4
63598526042,1,2,2
8200072751,1,1,4
8200075748,2,1,3
8200072518,1,1,2
8043210346,1,1,4
1820022992,1,2,3
1820020993,1,2,3
8218422605,2,1,3
8218422601,8,1,3
8769200660,1,1,4
4023217674,1,2,2
7199017052,1,2,1
64286020023,1,1,4
85166600303,1,1,4
8769200673,1,2,2
8769200497,1,1,2
8769210012,1,1,4
73753012011,1,1,2
73753012014,1,1,2
85828400373,1,1,4
48 IN COOLER SHELF 4 FT/2 - 42264,192.0,23.37,48.0,1.44,22.0,48.0,10.559999999999999,23.0
8382012393,2,1,3
78615000014,1,1,2
7289000011,1,1,4
7231123012,1,1,2
8066095608,1,1,2
48 IN COOLER SHELF 4 FT/2 - 52365 * 48 IN COOLER SHELF 4 FT/2 - 62439 * 48 IN COOLER SHELF 4 FT/2 - 72503 * 48 IN COOLER SHELF 4 FT/2 - 82533 * 48 IN COOLER SHELF 4 FT/57097,240.0,23.37,240.0,1.44,22.0,240.0,10.559999999999999,23.0
1820096292,1,1,3
1820020079,1,1,4
1820053025,5,1,2
1820028140,2,1,2
1820028137,3,1,2
7199030017,1,1,4
7199030078,1,1,3
7199010033,1,1,3
3410057636,1,2,2
3410057707,1,1,2
1820000884,1,1,3
